72.45,5.63,72.64,5.44,900,12,2021,1,30,2021,2,28,0.075,29,1,6
14.49,3.64,14.61,3.52,583,36,2021,1,30,2021,2,28,0.075,29,1,6
206.3,51.88,208.03,50.15,8300,36,2021,1,30,2021,2,28,0.075,29,1,6
120.76,9.38,121.08,9.06,1500,12,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
7.45,1.88,7.52,1.81,300,36,2021,1,30,2021,2,28,0.075,29,1,6
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,29,1,6
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,29,1,6
77.5,12.5,77.92,12.08,2000,24,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,29,1,6
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,29,1,6
49.71,12.5,50.13,12.08,2000,36,2021,1,30,2021,2,28,0.075,29,1,6
184.95,14.36,185.43,13.88,2297.29,12,2021,1,30,2021,2,28,0.075,29,1,6
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,29,1,6
205.28,3.87,205.41,3.74,619.69,3,2021,1,30,2021,2,28,0.075,29,1,6
14.66,2.37,14.74,2.29,378.4,24,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
19.84,3.2,19.95,3.09,512,24,2021,1,30,2021,2,28,0.075,29,1,6
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,29,1,6
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,29,1,6
28.34,2.2,28.41,2.13,352,12,2021,1,30,2021,2,28,0.075,29,1,6
724.57,56.25,726.44,54.38,9000,12,2021,1,30,2021,2,28,0.075,29,1,6
102.05,5.89,102.25,5.69,941.79,9,2021,1,30,2021,2,28,0.075,29,1,6
285.84,71.88,288.24,69.48,11500,36,2021,1,30,2021,2,28,0.075,29,1,6
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,29,1,6
523.29,40.63,524.65,39.27,6500,12,2021,1,30,2021,2,28,0.075,29,1,6
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
662.52,12.5,662.94,12.08,2000,3,2021,1,30,2021,2,28,0.075,29,1,6
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
15.81,2.55,15.89,2.47,408,24,2021,1,30,2021,2,28,0.075,29,1,6
13.56,2.19,13.64,2.11,350,24,2021,1,30,2021,2,28,0.075,29,1,6
248.56,62.5,250.64,60.42,10000,36,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
29.06,4.69,29.22,4.53,750,24,2021,1,30,2021,2,28,0.075,29,1,6
213.3,8.13,213.58,7.85,1300,6,2021,1,30,2021,2,28,0.075,29,1,6
20.92,3.38,21.04,3.26,540,24,2021,1,30,2021,2,28,0.075,29,1,6
483.04,37.5,484.29,36.25,6000,12,2021,1,30,2021,2,28,0.075,29,1,6
25.08,4.05,25.22,3.91,647.3,24,2021,1,30,2021,2,28,0.075,29,1,6
8.52,1.38,8.57,1.33,220,24,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
12.4,2,12.47,1.93,320,24,2021,1,30,2021,2,28,0.075,29,1,6
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,29,1,6
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,29,1,6
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,29,1,6
492.24,18.75,492.86,18.13,3000,6,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
24.86,6.25,25.07,6.04,1000,36,2021,1,30,2021,2,28,0.075,29,1,6
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,29,1,6
344.57,13.13,345.01,12.69,2100,6,2021,1,30,2021,2,28,0.075,29,1,6
662.52,12.5,662.94,12.08,2000,3,2021,1,30,2021,2,28,0.075,29,1,6
80.01,12.91,80.44,12.48,2065,24,2021,1,30,2021,2,28,0.075,29,1,6
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,29,1,6
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
11.53,2.9,11.63,2.8,464,36,2021,1,30,2021,2,28,0.075,29,1,6
96.87,15.63,97.4,15.1,2500,24,2021,1,30,2021,2,28,0.075,29,1,6
88.55,6.88,88.78,6.65,1100,12,2021,1,30,2021,2,28,0.075,29,1,6
4.23,1.06,4.26,1.03,170,36,2021,1,30,2021,2,28,0.075,29,1,6
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,29,1,6
364,2.28,364,2.2,364,1,2021,1,30,2021,2,28,0.075,29,1,6
83.68,3.19,83.79,3.08,510,6,2021,1,30,2021,2,28,0.075,29,1,6
30.61,4.94,30.78,4.77,790,24,2021,1,30,2021,2,28,0.075,29,1,6
400,2.5,400,2.42,400,1,2021,1,30,2021,2,28,0.075,29,1,6
116.25,18.75,116.87,18.13,3000,24,2021,1,30,2021,2,28,0.075,29,1,6
27.12,4.38,27.27,4.23,700,24,2021,1,30,2021,2,28,0.075,29,1,6
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,29,1,6
27.12,4.38,27.27,4.23,700,24,2021,1,30,2021,2,28,0.075,29,1,6
49.22,1.88,49.29,1.81,300,6,2021,1,30,2021,2,28,0.075,29,1,6
24.86,6.25,25.07,6.04,1000,36,2021,1,30,2021,2,28,0.075,29,1,6
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,29,1,6
16.62,2.68,16.71,2.59,429,24,2021,1,30,2021,2,28,0.075,29,1,6
48.3,3.75,48.42,3.63,600,12,2021,1,30,2021,2,28,0.075,29,1,6
100,0.63,100,0.6,100,1,2021,1,30,2021,2,28,0.075,29,1,6
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,29,1,6
4.63,1.16,4.67,1.12,186,36,2021,1,30,2021,2,28,0.075,29,1,6
9.69,1.56,9.74,1.51,250,24,2021,1,30,2021,2,28,0.075,29,1,6
1279.84,48.75,1281.46,47.13,7800,6,2021,1,30,2021,2,28,0.075,29,1,6
52.66,6.25,52.87,6.04,1000,18,2021,1,30,2021,2,28,0.075,29,1,6
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,29,1,6
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
22.09,3.56,22.21,3.44,570,24,2021,1,30,2021,2,28,0.075,29,1,6
285.84,71.88,288.24,69.48,11500,36,2021,1,30,2021,2,28,0.075,29,1,6
76.38,2.91,76.48,2.81,465.5,6,2021,1,30,2021,2,28,0.075,29,1,6
186.05,14.44,186.53,13.96,2310.9,12,2021,1,30,2021,2,28,0.075,29,1,6
10.26,1.66,10.32,1.6,265,24,2021,1,30,2021,2,28,0.075,29,1,6
42.35,6.83,42.58,6.6,1093,24,2021,1,30,2021,2,28,0.075,29,1,6
900,5.63,900,5.44,900,1,2021,1,30,2021,2,28,0.075,29,1,6
10.43,1.68,10.48,1.63,269.1,24,2021,1,30,2021,2,28,0.075,29,1,6
57.2,9.23,57.51,8.92,1476.32,24,2021,1,30,2021,2,28,0.075,29,1,6
302.25,48.75,303.87,47.13,7800,24,2021,1,30,2021,2,28,0.075,29,1,6
218.73,55,220.56,53.17,8800,36,2021,1,30,2021,2,28,0.075,29,1,6
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,29,1,6
26.77,6.73,26.99,6.51,1077,36,2021,1,30,2021,2,28,0.075,29,1,6
41.06,3.19,41.17,3.08,510,12,2021,1,30,2021,2,28,0.075,29,1,6
67.57,1.28,67.62,1.23,204,3,2021,1,30,2021,2,28,0.075,29,1,6
1000,6.25,1000,6.04,1000,1,2021,1,30,2021,2,28,0.075,29,1,6
46.5,7.5,46.75,7.25,1200,24,2021,1,30,2021,2,28,0.075,29,1,6
1300,8.13,1300,7.85,1300,1,2021,1,30,2021,2,28,0.075,29,1,6
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,29,1,6
590.69,22.5,591.44,21.75,3600,6,2021,1,30,2021,2,28,0.075,29,1,6
43.96,3.41,44.07,3.3,546,12,2021,1,30,2021,2,28,0.075,29,1,6
663.47,25.27,664.31,24.43,4043.5,6,2021,1,30,2021,2,28,0.075,29,1,6
1325.03,25,1325.86,24.17,4000,3,2021,1,30,2021,2,28,0.075,29,1,6
483.04,37.5,484.29,36.25,6000,12,2021,1,30,2021,2,28,0.075,29,1,6
100.04,1.89,100.11,1.82,302,3,2021,1,30,2021,2,28,0.075,29,1,6
12.71,2.05,12.78,1.98,328,24,2021,1,30,2021,2,28,0.075,29,1,6
64.41,5,64.58,4.83,800,12,2021,1,30,2021,2,28,0.075,29,1,6
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,29,1,6
11.24,1.81,11.3,1.75,290,24,2021,1,30,2021,2,28,0.075,29,1,6
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,29,1,6
166.14,12.9,166.57,12.47,2063.64,12,2021,1,30,2021,2,28,0.075,29,1,6
76.56,7.5,76.81,7.25,1200,15,2021,1,30,2021,2,28,0.075,29,1,6
6.11,1.54,6.16,1.49,246,36,2021,1,30,2021,2,28,0.075,29,1,6
331.26,6.25,331.47,6.04,1000,3,2021,1,30,2021,2,28,0.075,29,1,6
25.14,4.05,25.27,3.92,648.65,24,2021,1,30,2021,2,28,0.075,29,1,6
16.85,2.72,16.94,2.63,435,24,2021,1,30,2021,2,28,0.075,29,1,6
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,29,1,6
3750,23.44,3750,22.66,3750,1,2021,1,30,2021,2,28,0.075,29,1,6
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,29,1,6
173.99,43.75,175.45,42.29,7000,36,2021,1,30,2021,2,28,0.075,29,1,6
644.06,50,645.73,48.33,8000,12,2021,1,30,2021,2,28,0.075,29,1,6
73.69,11.89,74.09,11.49,1901.9,24,2021,1,30,2021,2,28,0.075,29,1,6
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
165.62,3.13,165.73,3.02,500,3,2021,1,30,2021,2,28,0.075,29,1,6
331.26,6.25,331.47,6.04,1000,3,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
496.88,9.38,497.2,9.06,1500,3,2021,1,30,2021,2,28,0.075,29,1,6
11.98,3.01,12.08,2.91,482,36,2021,1,30,2021,2,28,0.075,29,1,6
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,29,1,6
12.71,2.05,12.78,1.98,328,24,2021,1,30,2021,2,28,0.075,29,1,6
93,15,93.5,14.5,2400,24,2021,1,30,2021,2,28,0.075,29,1,6
464.57,17.7,465.16,17.11,2831.37,6,2021,1,30,2021,2,28,0.075,29,1,6
820.41,31.25,821.45,30.21,5000,6,2021,1,30,2021,2,28,0.075,29,1,6
15.5,2.5,15.58,2.42,400,24,2021,1,30,2021,2,28,0.075,29,1,6
139.22,35.01,140.39,33.84,5601,36,2021,1,30,2021,2,28,0.075,29,1,6
13.17,2.13,13.25,2.05,340,24,2021,1,30,2021,2,28,0.075,29,1,6
59.57,4.63,59.73,4.47,740,12,2021,1,30,2021,2,28,0.075,29,1,6
104.65,8.13,104.93,7.85,1300,12,2021,1,30,2021,2,28,0.075,29,1,6
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,29,1,6
20.54,3.31,20.65,3.2,530,24,2021,1,30,2021,2,28,0.075,29,1,6
42.62,6.88,42.85,6.65,1100,24,2021,1,30,2021,2,28,0.075,29,1,6
14.91,3.75,15.03,3.63,600,36,2021,1,30,2021,2,28,0.075,29,1,6
36.04,5.81,36.23,5.62,930,24,2021,1,30,2021,2,28,0.075,29,1,6
402.54,31.25,403.58,30.21,5000,12,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
32.2,2.5,32.28,2.42,400,12,2021,1,30,2021,2,28,0.075,29,1,6
79.54,20,80.21,19.33,3200,36,2021,1,30,2021,2,28,0.075,29,1,6
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,29,1,6
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,29,1,6
246.12,9.38,246.44,9.06,1500,6,2021,1,30,2021,2,28,0.075,29,1,6
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,29,1,6
3800,23.75,3800,22.96,3800,1,2021,1,30,2021,2,28,0.075,29,1,6
161.01,12.5,161.43,12.08,2000,12,2021,1,30,2021,2,28,0.075,29,1,6
20.15,3.25,20.26,3.14,520,24,2021,1,30,2021,2,28,0.075,29,1,6
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,29,1,6
23.57,3.8,23.69,3.68,608.32,24,2021,1,30,2021,2,28,0.075,29,1,6
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,29,1,6
286.29,22.23,287.03,21.49,3556.15,12,2021,1,30,2021,2,28,0.075,29,1,6
241.52,18.75,242.14,18.13,3000,12,2021,1,30,2021,2,28,0.075,29,1,6
201.26,15.63,201.79,15.1,2500,12,2021,1,30,2021,2,28,0.075,29,1,6
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,29,1,6
77.5,12.5,77.92,12.08,2000,24,2021,1,30,2021,2,28,0.075,29,1,6
370.33,28.75,371.29,27.79,4600,12,2021,1,30,2021,2,28,0.075,29,1,6
164.08,6.25,164.29,6.04,1000,6,2021,1,30,2021,2,28,0.075,29,1,6
11.51,2.89,11.6,2.8,463,36,2021,1,30,2021,2,28,0.075,29,1,6
82.04,3.13,82.15,3.02,500,6,2021,1,30,2021,2,28,0.075,29,1,6
271.25,43.75,272.71,42.29,7000,24,2021,1,30,2021,2,28,0.075,29,1,6
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,29,1,6
112.71,8.75,113,8.46,1400,12,2021,1,30,2021,2,28,0.075,29,1,6
16.68,4.19,16.82,4.05,671,36,2021,1,30,2021,2,28,0.075,29,1,6
121.39,30.53,122.41,29.51,4884,36,2021,1,30,2021,2,28,0.075,29,1,6
1968.98,75,1971.48,72.5,12000,6,2021,1,30,2021,2,28,0.075,29,1,6
246.19,19.11,246.82,18.48,3058,12,2021,1,30,2021,2,28,0.075,29,1,6
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,29,1,6
135.62,21.88,136.35,21.15,3500,24,2021,1,30,2021,2,28,0.075,29,1,6
81.37,13.13,81.81,12.69,2100,24,2021,1,30,2021,2,28,0.075,29,1,6
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,29,1,6
2700,16.88,2700,16.31,2700,1,2021,1,30,2021,2,28,0.075,29,1,6
17.39,2.81,17.49,2.71,449,24,2021,1,30,2021,2,28,0.075,29,1,6
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,29,1,6
164.08,6.25,164.29,6.04,1000,6,2021,1,30,2021,2,28,0.075,29,1,6
418.64,32.5,419.72,31.42,5200,12,2021,1,30,2021,2,28,0.075,29,1,6
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,29,1,6
9.84,2.48,9.93,2.39,396,36,2021,1,30,2021,2,28,0.075,29,1,6
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,29,1,6
51.92,8.38,52.2,8.1,1340,24,2021,1,30,2021,2,28,0.075,29,1,6
77.05,19.38,77.7,18.73,3100,36,2021,1,30,2021,2,28,0.075,29,1,6
71.49,5.55,71.67,5.37,888,12,2021,1,30,2021,2,28,0.075,29,1,6
155,25,155.83,24.17,4000,24,2021,1,30,2021,2,28,0.075,29,1,6
16.27,2.63,16.36,2.54,420,24,2021,1,30,2021,2,28,0.075,29,1,6
805.07,62.5,807.15,60.42,10000,12,2021,1,30,2021,2,28,0.075,29,1,6
124.28,31.25,125.32,30.21,5000,36,2021,1,30,2021,2,28,0.075,29,1,6
1084.99,175,1096.66,163.33,28000,24,2021,1,31,2021,2,28,0.075,28,1,6
80.51,6.25,80.93,5.83,1000,12,2021,1,31,2021,2,28,0.075,28,1,6
271,1.69,271,1.58,271,1,2021,1,31,2021,2,28,0.075,28,1,6
2351.93,44.38,2354.89,41.42,7100,3,2021,1,31,2021,2,28,0.075,28,1,6
19.37,3.13,19.58,2.92,500,24,2021,1,31,2021,2,28,0.075,28,1,6
289.83,22.5,291.33,21,3600,12,2021,1,31,2021,2,28,0.075,28,1,6
2.48,0.63,2.53,0.58,100,36,2021,1,31,2021,2,28,0.075,28,1,6
262.64,1.64,262.64,1.53,262.64,1,2021,1,31,2021,2,28,0.075,28,1,6
23.17,3.74,23.42,3.49,598,24,2021,1,31,2021,2,28,0.075,28,1,6
38.75,6.25,39.17,5.83,1000,24,2021,1,31,2021,2,28,0.075,28,1,6
500,3.13,500,2.92,500,1,2021,1,31,2021,2,28,0.075,28,1,6
30.16,2.34,30.31,2.19,374.6,12,2021,1,31,2021,2,28,0.075,28,1,6
6.11,1.54,6.22,1.43,246,36,2021,1,31,2021,2,28,0.075,28,1,5
724.57,56.25,728.32,52.5,9000,12,2021,1,31,2021,2,28,0.075,28,1,6
