74.58,15.42,85.83,4.17,2000,24,2021,1,25,2021,3,4,0.075,1
18.65,3.85,21.46,1.04,500,24,2021,1,25,2021,3,4,0.075,1
18.65,3.85,21.46,1.04,500,24,2021,1,25,2021,3,4,0.075,1
7.02,2.31,8.71,0.62,300,36,2021,1,25,2021,3,4,0.075,1
24.15,1.88,24.22,1.81,300,12,2021,1,30,2021,2,28,0.075,1
16.46,2.65,16.54,2.57,424.57,24,2021,1,30,2021,2,28,0.075,1
74.57,18.75,75.19,18.13,3000,36,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
177.79,13.8,178.25,13.34,2208.31,12,2021,1,30,2021,2,28,0.075,1
185.16,14.38,185.64,13.9,2300,12,2021,1,30,2021,2,28,0.075,1
56.19,9.06,56.49,8.76,1450,24,2021,1,30,2021,2,28,0.075,1
3300,20.63,3300,19.94,3300,1,2021,1,30,2021,2,28,0.075,1
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,1
21.31,3.44,21.43,3.32,550,24,2021,1,30,2021,2,28,0.075,1
8.68,1.4,8.73,1.35,224,24,2021,1,30,2021,2,28,0.075,1
265.01,5,265.18,4.83,800,3,2021,1,30,2021,2,28,0.075,1
54.25,8.75,54.54,8.46,1400,24,2021,1,30,2021,2,28,0.075,1
64.41,5,64.58,4.83,800,12,2021,1,30,2021,2,28,0.075,1
331.26,6.25,331.47,6.04,1000,3,2021,1,30,2021,2,28,0.075,1
20.15,3.25,20.26,3.14,520,24,2021,1,30,2021,2,28,0.075,1
77.5,12.5,77.92,12.08,2000,24,2021,1,30,2021,2,28,0.075,1
25.81,4.16,25.95,4.02,666,24,2021,1,30,2021,2,28,0.075,1
40.3,6.5,40.52,6.28,1040,24,2021,1,30,2021,2,28,0.075,1
32.31,8.13,32.59,7.85,1300,36,2021,1,30,2021,2,28,0.075,1
5000,31.25,5000,30.21,5000,1,2021,1,30,2021,2,28,0.075,1
695.64,13.13,696.08,12.69,2100,3,2021,1,30,2021,2,28,0.075,1
56.03,4.35,56.17,4.21,696,12,2021,1,30,2021,2,28,0.075,1
82.04,3.13,82.15,3.02,500,6,2021,1,30,2021,2,28,0.075,1
2.48,0.63,2.51,0.6,100,36,2021,1,30,2021,2,28,0.075,1
161.01,12.5,161.43,12.08,2000,12,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
17.71,1.38,17.76,1.33,220,12,2021,1,30,2021,2,28,0.075,1
31.21,5.03,31.37,4.87,805.41,24,2021,1,30,2021,2,28,0.075,1
99.37,1.88,99.44,1.81,300,3,2021,1,30,2021,2,28,0.075,1
25.14,4.05,25.27,3.92,648.65,24,2021,1,30,2021,2,28,0.075,1
11.24,1.81,11.3,1.75,290,24,2021,1,30,2021,2,28,0.075,1
246.19,19.11,246.82,18.48,3058,12,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
27.43,3.26,27.54,3.15,521,18,2021,1,30,2021,2,28,0.075,1
19.88,5,20.05,4.83,800,36,2021,1,30,2021,2,28,0.075,1
25.14,4.05,25.27,3.92,648.65,24,2021,1,30,2021,2,28,0.075,1
322.03,25,322.86,24.17,4000,12,2021,1,30,2021,2,28,0.075,1
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,1
10.46,1.69,10.52,1.63,270,24,2021,1,30,2021,2,28,0.075,1
72.45,5.63,72.64,5.44,900,12,2021,1,30,2021,2,28,0.075,1
14.49,3.64,14.61,3.52,583,36,2021,1,30,2021,2,28,0.075,1
206.3,51.88,208.03,50.15,8300,36,2021,1,30,2021,2,28,0.075,1
120.76,9.38,121.08,9.06,1500,12,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
7.45,1.88,7.52,1.81,300,36,2021,1,30,2021,2,28,0.075,1
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,1
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,1
77.5,12.5,77.92,12.08,2000,24,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,1
49.71,12.5,50.13,12.08,2000,36,2021,1,30,2021,2,28,0.075,1
184.95,14.36,185.43,13.88,2297.29,12,2021,1,30,2021,2,28,0.075,1
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,1
205.28,3.87,205.41,3.74,619.69,3,2021,1,30,2021,2,28,0.075,1
14.66,2.37,14.74,2.29,378.4,24,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
19.84,3.2,19.95,3.09,512,24,2021,1,30,2021,2,28,0.075,1
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,1
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,1
28.34,2.2,28.41,2.13,352,12,2021,1,30,2021,2,28,0.075,1
724.57,56.25,726.44,54.38,9000,12,2021,1,30,2021,2,28,0.075,1
102.05,5.89,102.25,5.69,941.79,9,2021,1,30,2021,2,28,0.075,1
285.84,71.88,288.24,69.48,11500,36,2021,1,30,2021,2,28,0.075,1
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,1
523.29,40.63,524.65,39.27,6500,12,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
662.52,12.5,662.94,12.08,2000,3,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
15.81,2.55,15.89,2.47,408,24,2021,1,30,2021,2,28,0.075,1
13.56,2.19,13.64,2.11,350,24,2021,1,30,2021,2,28,0.075,1
248.56,62.5,250.64,60.42,10000,36,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
29.06,4.69,29.22,4.53,750,24,2021,1,30,2021,2,28,0.075,1
213.3,8.13,213.58,7.85,1300,6,2021,1,30,2021,2,28,0.075,1
20.92,3.38,21.04,3.26,540,24,2021,1,30,2021,2,28,0.075,1
483.04,37.5,484.29,36.25,6000,12,2021,1,30,2021,2,28,0.075,1
25.08,4.05,25.22,3.91,647.3,24,2021,1,30,2021,2,28,0.075,1
8.52,1.38,8.57,1.33,220,24,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
12.4,2,12.47,1.93,320,24,2021,1,30,2021,2,28,0.075,1
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,1
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,1
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,1
492.24,18.75,492.86,18.13,3000,6,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
24.86,6.25,25.07,6.04,1000,36,2021,1,30,2021,2,28,0.075,1
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,1
344.57,13.13,345.01,12.69,2100,6,2021,1,30,2021,2,28,0.075,1
662.52,12.5,662.94,12.08,2000,3,2021,1,30,2021,2,28,0.075,1
80.01,12.91,80.44,12.48,2065,24,2021,1,30,2021,2,28,0.075,1
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,1
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
11.53,2.9,11.63,2.8,464,36,2021,1,30,2021,2,28,0.075,1
96.87,15.63,97.4,15.1,2500,24,2021,1,30,2021,2,28,0.075,1
88.55,6.88,88.78,6.65,1100,12,2021,1,30,2021,2,28,0.075,1
4.23,1.06,4.26,1.03,170,36,2021,1,30,2021,2,28,0.075,1
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,1
364,2.28,364,2.2,364,1,2021,1,30,2021,2,28,0.075,1
83.68,3.19,83.79,3.08,510,6,2021,1,30,2021,2,28,0.075,1
30.61,4.94,30.78,4.77,790,24,2021,1,30,2021,2,28,0.075,1
400,2.5,400,2.42,400,1,2021,1,30,2021,2,28,0.075,1
116.25,18.75,116.87,18.13,3000,24,2021,1,30,2021,2,28,0.075,1
27.12,4.38,27.27,4.23,700,24,2021,1,30,2021,2,28,0.075,1
193.75,31.25,194.79,30.21,5000,24,2021,1,30,2021,2,28,0.075,1
27.12,4.38,27.27,4.23,700,24,2021,1,30,2021,2,28,0.075,1
49.22,1.88,49.29,1.81,300,6,2021,1,30,2021,2,28,0.075,1
24.86,6.25,25.07,6.04,1000,36,2021,1,30,2021,2,28,0.075,1
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,1
16.62,2.68,16.71,2.59,429,24,2021,1,30,2021,2,28,0.075,1
48.3,3.75,48.42,3.63,600,12,2021,1,30,2021,2,28,0.075,1
100,0.63,100,0.6,100,1,2021,1,30,2021,2,28,0.075,1
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,1
4.63,1.16,4.67,1.12,186,36,2021,1,30,2021,2,28,0.075,1
9.69,1.56,9.74,1.51,250,24,2021,1,30,2021,2,28,0.075,1
1279.84,48.75,1281.46,47.13,7800,6,2021,1,30,2021,2,28,0.075,1
52.66,6.25,52.87,6.04,1000,18,2021,1,30,2021,2,28,0.075,1
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,1
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
22.09,3.56,22.21,3.44,570,24,2021,1,30,2021,2,28,0.075,1
285.84,71.88,288.24,69.48,11500,36,2021,1,30,2021,2,28,0.075,1
76.38,2.91,76.48,2.81,465.5,6,2021,1,30,2021,2,28,0.075,1
186.05,14.44,186.53,13.96,2310.9,12,2021,1,30,2021,2,28,0.075,1
10.26,1.66,10.32,1.6,265,24,2021,1,30,2021,2,28,0.075,1
42.35,6.83,42.58,6.6,1093,24,2021,1,30,2021,2,28,0.075,1
900,5.63,900,5.44,900,1,2021,1,30,2021,2,28,0.075,1
10.43,1.68,10.48,1.63,269.1,24,2021,1,30,2021,2,28,0.075,1
57.2,9.23,57.51,8.92,1476.32,24,2021,1,30,2021,2,28,0.075,1
302.25,48.75,303.87,47.13,7800,24,2021,1,30,2021,2,28,0.075,1
218.73,55,220.56,53.17,8800,36,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
26.77,6.73,26.99,6.51,1077,36,2021,1,30,2021,2,28,0.075,1
41.06,3.19,41.17,3.08,510,12,2021,1,30,2021,2,28,0.075,1
67.57,1.28,67.62,1.23,204,3,2021,1,30,2021,2,28,0.075,1
1000,6.25,1000,6.04,1000,1,2021,1,30,2021,2,28,0.075,1
46.5,7.5,46.75,7.25,1200,24,2021,1,30,2021,2,28,0.075,1
1300,8.13,1300,7.85,1300,1,2021,1,30,2021,2,28,0.075,1
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,1
590.69,22.5,591.44,21.75,3600,6,2021,1,30,2021,2,28,0.075,1
43.96,3.41,44.07,3.3,546,12,2021,1,30,2021,2,28,0.075,1
663.47,25.27,664.31,24.43,4043.5,6,2021,1,30,2021,2,28,0.075,1
1325.03,25,1325.86,24.17,4000,3,2021,1,30,2021,2,28,0.075,1
483.04,37.5,484.29,36.25,6000,12,2021,1,30,2021,2,28,0.075,1
100.04,1.89,100.11,1.82,302,3,2021,1,30,2021,2,28,0.075,1
12.71,2.05,12.78,1.98,328,24,2021,1,30,2021,2,28,0.075,1
64.41,5,64.58,4.83,800,12,2021,1,30,2021,2,28,0.075,1
9.3,1.5,9.35,1.45,240,24,2021,1,30,2021,2,28,0.075,1
11.24,1.81,11.3,1.75,290,24,2021,1,30,2021,2,28,0.075,1
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,1
166.14,12.9,166.57,12.47,2063.64,12,2021,1,30,2021,2,28,0.075,1
76.56,7.5,76.81,7.25,1200,15,2021,1,30,2021,2,28,0.075,1
6.11,1.54,6.16,1.49,246,36,2021,1,30,2021,2,28,0.075,1
331.26,6.25,331.47,6.04,1000,3,2021,1,30,2021,2,28,0.075,1
25.14,4.05,25.27,3.92,648.65,24,2021,1,30,2021,2,28,0.075,1
16.85,2.72,16.94,2.63,435,24,2021,1,30,2021,2,28,0.075,1
12.42,3.13,12.53,3.02,500,36,2021,1,30,2021,2,28,0.075,1
3750,23.44,3750,22.66,3750,1,2021,1,30,2021,2,28,0.075,1
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,1
173.99,43.75,175.45,42.29,7000,36,2021,1,30,2021,2,28,0.075,1
644.06,50,645.73,48.33,8000,12,2021,1,30,2021,2,28,0.075,1
73.69,11.89,74.09,11.49,1901.9,24,2021,1,30,2021,2,28,0.075,1
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
165.62,3.13,165.73,3.02,500,3,2021,1,30,2021,2,28,0.075,1
331.26,6.25,331.47,6.04,1000,3,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
496.88,9.38,497.2,9.06,1500,3,2021,1,30,2021,2,28,0.075,1
11.98,3.01,12.08,2.91,482,36,2021,1,30,2021,2,28,0.075,1
23.25,3.75,23.37,3.63,600,24,2021,1,30,2021,2,28,0.075,1
12.71,2.05,12.78,1.98,328,24,2021,1,30,2021,2,28,0.075,1
93,15,93.5,14.5,2400,24,2021,1,30,2021,2,28,0.075,1
464.57,17.7,465.16,17.11,2831.37,6,2021,1,30,2021,2,28,0.075,1
820.41,31.25,821.45,30.21,5000,6,2021,1,30,2021,2,28,0.075,1
15.5,2.5,15.58,2.42,400,24,2021,1,30,2021,2,28,0.075,1
139.22,35.01,140.39,33.84,5601,36,2021,1,30,2021,2,28,0.075,1
13.17,2.13,13.25,2.05,340,24,2021,1,30,2021,2,28,0.075,1
59.57,4.63,59.73,4.47,740,12,2021,1,30,2021,2,28,0.075,1
104.65,8.13,104.93,7.85,1300,12,2021,1,30,2021,2,28,0.075,1
31,5,31.17,4.83,800,24,2021,1,30,2021,2,28,0.075,1
20.54,3.31,20.65,3.2,530,24,2021,1,30,2021,2,28,0.075,1
42.62,6.88,42.85,6.65,1100,24,2021,1,30,2021,2,28,0.075,1
14.91,3.75,15.03,3.63,600,36,2021,1,30,2021,2,28,0.075,1
36.04,5.81,36.23,5.62,930,24,2021,1,30,2021,2,28,0.075,1
402.54,31.25,403.58,30.21,5000,12,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
32.2,2.5,32.28,2.42,400,12,2021,1,30,2021,2,28,0.075,1
79.54,20,80.21,19.33,3200,36,2021,1,30,2021,2,28,0.075,1
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,1
80.51,6.25,80.72,6.04,1000,12,2021,1,30,2021,2,28,0.075,1
246.12,9.38,246.44,9.06,1500,6,2021,1,30,2021,2,28,0.075,1
500,3.13,500,3.02,500,1,2021,1,30,2021,2,28,0.075,1
3800,23.75,3800,22.96,3800,1,2021,1,30,2021,2,28,0.075,1
161.01,12.5,161.43,12.08,2000,12,2021,1,30,2021,2,28,0.075,1
20.15,3.25,20.26,3.14,520,24,2021,1,30,2021,2,28,0.075,1
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,1
23.57,3.8,23.69,3.68,608.32,24,2021,1,30,2021,2,28,0.075,1
19.37,3.13,19.48,3.02,500,24,2021,1,30,2021,2,28,0.075,1
286.29,22.23,287.03,21.49,3556.15,12,2021,1,30,2021,2,28,0.075,1
241.52,18.75,242.14,18.13,3000,12,2021,1,30,2021,2,28,0.075,1
201.26,15.63,201.79,15.1,2500,12,2021,1,30,2021,2,28,0.075,1
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,1
77.5,12.5,77.92,12.08,2000,24,2021,1,30,2021,2,28,0.075,1
370.33,28.75,371.29,27.79,4600,12,2021,1,30,2021,2,28,0.075,1
164.08,6.25,164.29,6.04,1000,6,2021,1,30,2021,2,28,0.075,1
11.51,2.89,11.6,2.8,463,36,2021,1,30,2021,2,28,0.075,1
82.04,3.13,82.15,3.02,500,6,2021,1,30,2021,2,28,0.075,1
271.25,43.75,272.71,42.29,7000,24,2021,1,30,2021,2,28,0.075,1
11.62,1.88,11.69,1.81,300,24,2021,1,30,2021,2,28,0.075,1
112.71,8.75,113,8.46,1400,12,2021,1,30,2021,2,28,0.075,1
16.68,4.19,16.82,4.05,671,36,2021,1,30,2021,2,28,0.075,1
121.39,30.53,122.41,29.51,4884,36,2021,1,30,2021,2,28,0.075,1
1968.98,75,1971.48,72.5,12000,6,2021,1,30,2021,2,28,0.075,1
246.19,19.11,246.82,18.48,3058,12,2021,1,30,2021,2,28,0.075,1
38.75,6.25,38.96,6.04,1000,24,2021,1,30,2021,2,28,0.075,1
135.62,21.88,136.35,21.15,3500,24,2021,1,30,2021,2,28,0.075,1
81.37,13.13,81.81,12.69,2100,24,2021,1,30,2021,2,28,0.075,1
132.5,2.5,132.58,2.42,400,3,2021,1,30,2021,2,28,0.075,1
2700,16.88,2700,16.31,2700,1,2021,1,30,2021,2,28,0.075,1
17.39,2.81,17.49,2.71,449,24,2021,1,30,2021,2,28,0.075,1
58.12,9.38,58.44,9.06,1500,24,2021,1,30,2021,2,28,0.075,1
164.08,6.25,164.29,6.04,1000,6,2021,1,30,2021,2,28,0.075,1
418.64,32.5,419.72,31.42,5200,12,2021,1,30,2021,2,28,0.075,1
40.25,3.13,40.36,3.02,500,12,2021,1,30,2021,2,28,0.075,1
9.84,2.48,9.93,2.39,396,36,2021,1,30,2021,2,28,0.075,1
4.97,1.25,5.01,1.21,200,36,2021,1,30,2021,2,28,0.075,1
51.92,8.38,52.2,8.1,1340,24,2021,1,30,2021,2,28,0.075,1
77.05,19.38,77.7,18.73,3100,36,2021,1,30,2021,2,28,0.075,1
71.49,5.55,71.67,5.37,888,12,2021,1,30,2021,2,28,0.075,1
155,25,155.83,24.17,4000,24,2021,1,30,2021,2,28,0.075,1
16.27,2.63,16.36,2.54,420,24,2021,1,30,2021,2,28,0.075,1
805.07,62.5,807.15,60.42,10000,12,2021,1,30,2021,2,28,0.075,1
124.28,31.25,125.32,30.21,5000,36,2021,1,30,2021,2,28,0.075,1
1084.99,175,1096.66,163.33,28000,24,2021,1,31,2021,2,28,0.075,1
80.51,6.25,80.93,5.83,1000,12,2021,1,31,2021,2,28,0.075,1
271,1.69,271,1.58,271,1,2021,1,31,2021,2,28,0.075,1
2351.93,44.38,2354.89,41.42,7100,3,2021,1,31,2021,2,28,0.075,1
19.37,3.13,19.58,2.92,500,24,2021,1,31,2021,2,28,0.075,1
289.83,22.5,291.33,21,3600,12,2021,1,31,2021,2,28,0.075,1
2.48,0.63,2.53,0.58,100,36,2021,1,31,2021,2,28,0.075,1
262.64,1.64,262.64,1.53,262.64,1,2021,1,31,2021,2,28,0.075,1
23.17,3.74,23.42,3.49,598,24,2021,1,31,2021,2,28,0.075,1
38.75,6.25,39.17,5.83,1000,24,2021,1,31,2021,2,28,0.075,1
500,3.13,500,2.92,500,1,2021,1,31,2021,2,28,0.075,1
30.16,2.34,30.31,2.19,374.6,12,2021,1,31,2021,2,28,0.075,1
6.11,1.54,6.22,1.43,246,36,2021,1,31,2021,2,28,0.075,1
724.57,56.25,728.32,52.5,9000,12,2021,1,31,2021,2,28,0.075,1
17.44,2.81,17.63,2.62,450,24,2021,1,31,2021,2,28,0.075,1
11.44,1.85,11.57,1.72,295.35,24,2021,1,31,2021,2,28,0.075,1
91.76,14.8,92.75,13.81,2368,24,2021,1,31,2021,2,28,0.075,1
40.25,3.13,40.46,2.92,500,12,2021,1,31,2021,2,28,0.075,1
805.07,62.5,809.24,58.33,10000,12,2021,1,31,2021,2,28,0.075,1
27.12,4.38,27.42,4.08,700,24,2021,1,31,2021,2,28,0.075,1
7.94,1.28,8.02,1.2,205,24,2021,1,31,2021,2,28,0.075,1
5.62,1.41,5.71,1.32,226,36,2021,1,31,2021,2,28,0.075,1
3281.63,125,3289.96,116.67,20000,6,2021,1,31,2021,2,28,0.075,1
19.37,3.13,19.58,2.92,500,24,2021,1,31,2021,2,28,0.075,1
19.32,1.5,19.42,1.4,240,12,2021,1,31,2021,2,28,0.075,1
2.48,0.63,2.53,0.58,100,36,2021,1,31,2021,2,28,0.075,1
82.04,3.13,82.25,2.92,500,6,2021,1,31,2021,2,28,0.075,1
8.1,1.31,8.19,1.22,209.11,24,2021,1,31,2021,2,28,0.075,1
298.13,5.63,298.51,5.25,900,3,2021,1,31,2021,2,28,0.075,1
7.58,1.91,7.71,1.78,305,36,2021,1,31,2021,2,28,0.075,1
106,2,106.13,1.87,320,3,2021,1,31,2021,2,28,0.075,1
15.52,2.5,15.68,2.34,400.4,24,2021,1,31,2021,2,28,0.075,1
162.54,9.38,163.17,8.75,1500,9,2021,1,31,2021,2,28,0.075,1
302.25,48.75,305.5,45.5,7800,24,2021,1,31,2021,2,28,0.075,1
18.75,1.46,18.85,1.36,233,12,2021,1,31,2021,2,28,0.075,1
836.81,31.88,838.94,29.75,5100,6,2021,1,31,2021,2,28,0.075,1
124.28,31.25,126.36,29.17,5000,36,2021,1,31,2021,2,28,0.075,1
24.86,6.25,25.28,5.83,1000,36,2021,1,31,2021,2,28,0.075,1
7.45,1.88,7.58,1.75,300,36,2021,1,31,2021,2,28,0.075,1
4100,25.63,4100,23.92,4100,1,2021,1,31,2021,2,28,0.075,1
322.03,25,323.7,23.33,4000,12,2021,1,31,2021,2,28,0.075,1
40.25,3.13,40.46,2.92,500,12,2021,1,31,2021,2,28,0.075,1
1740,10.88,1740,10.15,1740,1,2021,1,31,2021,2,28,0.075,1
662.52,12.5,663.35,11.67,2000,3,2021,1,31,2021,2,28,0.075,1
232.5,37.5,235,35,6000,24,2021,1,31,2021,2,28,0.075,1
24.93,4.02,25.2,3.75,643.3,24,2021,1,31,2021,2,28,0.075,1
64.63,16.25,65.71,15.17,2600,36,2021,1,31,2021,2,28,0.075,1
10.72,2.69,10.9,2.51,431,36,2021,1,31,2021,2,28,0.075,1
805.07,62.5,809.24,58.33,10000,12,2021,1,31,2021,2,28,0.075,1
38.75,6.25,39.17,5.83,1000,24,2021,1,31,2021,2,28,0.075,1
23.25,3.75,23.5,3.5,600,24,2021,1,31,2021,2,28,0.075,1
12.42,3.13,12.63,2.92,500,36,2021,1,31,2021,2,28,0.075,1
37.28,9.38,37.91,8.75,1500,36,2021,1,31,2021,2,28,0.075,1
76.48,5.94,76.88,5.54,950,12,2021,1,31,2021,2,28,0.075,1
271.25,43.75,274.17,40.83,7000,24,2021,1,31,2021,2,28,0.075,1
1300,8.13,1300,7.58,1300,1,2021,1,31,2021,2,28,0.075,1
162.54,9.38,163.17,8.75,1500,9,2021,1,31,2021,2,28,0.075,1
